judul,kategori,source,date
"12 Hari Nikah, Kisah Pamela Anderson-Jon Peters Kandas",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/03
Iwan Fals Doakan Isyana Sarasvati Segera Dapat Momongan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/02
Isyana Sarasvati dan Rayhan Maditra Resmi Menikah,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/02
"Aksi Gila Penguntit Idol, Mengaku Pacar hingga Surat Darah",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/05
Madonna Tawari Harry-Meghan Markle Apartemen di New York,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/05
Warga Kanada Ogah Bayar Keamanan untuk Harry-Meghan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/05
Brad Pitt Absen di BAFTA Awards 2020 demi Baikan dengan Anak,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/05
Shannen Doherty Ungkap Idap Kanker Payudara Stadium 4,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/05
Rebel Wilson Ungkap Pernah Ingin Disekap Seorang Penguntit,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/05
Ratusan Ribu Orang Minta Amber Heard Didepak dari Aquaman 2,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/05
Helmy Yahya Tak Berpikir Kembali Jadi Dirut TVRI,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/28
Yubin dan Hyerim eks-Wonder Girls Hengkang dari JYP,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/28
"Bosan Diabaikan, Ayah 'Ancam' Meghan Markle",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/28
Kylie Jenner Sering Sewa Helikopter yang Dipakai Kobe Bryant,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/28
Kanye West Kenang Kobe Bryant di 'Ibadah' Tengah Malam,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/28
Demi Lovato Diduga Kencani Rapper Machine Gun Kelly,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/07
Kegembiraan 'Friends' Sambut Matthew Perry di Instagram,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/07
"Tulis Surat untuk Fan, Jooheon MONSTA X Akui Alami Masa Sulit",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/27
5 Momen Emosional di Grammy Awards 2020,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/27
"Lenggang Billie Eilish, dari Kamar Tidur ke Grammy Awards",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/27
Duka Pesohor Hiburan Dunia atas Kematian Kobe Bryant,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/27
Riuh Penghormatan Hollywood Bagi Kobe Bryant di Grammy Awards,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/27
Bieber Klaim Pakai Narkoba karena Kurang Atensi Orang Tua,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/04
FOTO: Merekam Momen Ikonik di Museum Britney Spears,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/04
Lady Gaga Konfirmasi Kencani Michael Polansky,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/04
Agensi Konfirmasi Kangta dan Jung Yoo-mi Berpacaran,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/04
Netizen Kesal Halftime Super Bowl Tak Hormati Kobe Bryant,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/04
"Virus Corona, GOT7 Batal Manggung di Thailand dan Singapura",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/04
Model Bongkar 'Borok' Harvey Weinstein Kala Jebak Korban,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/06
Jay Z Kenang Obrolan Terakhir dengan Kobe Bryant,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/06
